filename	path	reason
nationwidechildrens.org_biospecimen.TCGA-A7-A3J1.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/aacfca7a-5337-4c06-bef3-1bdb36278ad2/nationwidechildrens.org_biospecimen.TCGA-A7-A3J1.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-5L-AAT1.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/aaf39d78-c46c-4b24-9051-278c931a0a9f/nationwidechildrens.org_biospecimen.TCGA-5L-AAT1.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-LL-A6FR.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/aafa0b77-dcf5-4f45-bef9-0cef4af31784/nationwidechildrens.org_biospecimen.TCGA-LL-A6FR.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A3XZ.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ab49f74c-305c-4c46-b890-b226a4e9511d/nationwidechildrens.org_biospecimen.TCGA-A2-A3XZ.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A099.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ab6e64d8-3ce9-4627-9df5-4aa607f506d8/nationwidechildrens.org_biospecimen.TCGA-A8-A099.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-EW-A423.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/abb73ae3-41fc-425a-8c7f-141de7b4155b/nationwidechildrens.org_biospecimen.TCGA-EW-A423.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-C8-A12Q.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/abef9e1b-eb40-4366-a766-dbe60771190e/nationwidechildrens.org_biospecimen.TCGA-C8-A12Q.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A03O.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ac1f519d-7b21-402d-9b23-9b98380bb6b8/nationwidechildrens.org_biospecimen.TCGA-AO-A03O.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0EM.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ac7c1432-1216-49ff-8724-2db98c084291/nationwidechildrens.org_biospecimen.TCGA-A2-A0EM.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0BC.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ac919013-e522-4b60-a843-f7e4faa1ec5a/nationwidechildrens.org_biospecimen.TCGA-BH-A0BC.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A04R.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/acbcfad2-d2b7-4b05-a022-781ddca39130/nationwidechildrens.org_biospecimen.TCGA-A2-A04R.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-C8-A8HP.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/acea1a7e-f63d-48ca-a732-fb0f422bb1d1/nationwidechildrens.org_biospecimen.TCGA-C8-A8HP.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A129.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ad38e236-6c4e-4259-96c5-abc4214dc1fe/nationwidechildrens.org_biospecimen.TCGA-AO-A129.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A24R.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ad719686-44ed-4cf9-8024-df9cedad7c83/nationwidechildrens.org_biospecimen.TCGA-AR-A24R.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A27L.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ae3c1ad9-2cf1-48bc-949a-f3e42665f0eb/nationwidechildrens.org_biospecimen.TCGA-D8-A27L.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E2-A150.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/aef4d3b0-35be-47c1-8612-11520be439cf/nationwidechildrens.org_biospecimen.TCGA-E2-A150.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A1FD.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/af3d8f7f-0dd6-41b8-a3a6-05e8e002dbfe/nationwidechildrens.org_biospecimen.TCGA-BH-A1FD.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0T0.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/af856744-5c43-428e-828d-dbdee703c29c/nationwidechildrens.org_biospecimen.TCGA-A2-A0T0.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1XD.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/afd6fa05-886b-4a9d-87ba-ef679561518e/nationwidechildrens.org_biospecimen.TCGA-D8-A1XD.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A2LL.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/aff78ffd-a62f-4fd1-b762-0a7b0a3d60aa/nationwidechildrens.org_biospecimen.TCGA-AR-A2LL.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A255.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/affeacf9-5b14-4565-aba9-872095ec2bc2/nationwidechildrens.org_biospecimen.TCGA-AR-A255.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0YL.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b04d09be-04f1-4a75-b8cc-47ce8d964b79/nationwidechildrens.org_biospecimen.TCGA-A2-A0YL.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A1AX.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b0504547-9727-4342-81b2-106ab8c24662/nationwidechildrens.org_biospecimen.TCGA-AR-A1AX.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1J8.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b0c9355c-da52-4c30-8145-9fe07547e0bb/nationwidechildrens.org_biospecimen.TCGA-D8-A1J8.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1R3.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b0e87379-9053-4669-a042-401eeb422feb/nationwidechildrens.org_biospecimen.TCGA-E9-A1R3.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AC-A2QJ.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b1590129-f2be-4f25-8b8c-12b9929551ca/nationwidechildrens.org_biospecimen.TCGA-AC-A2QJ.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0HI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b1a2fb73-3e5d-4601-a676-e4777315ca42/nationwidechildrens.org_biospecimen.TCGA-BH-A0HI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-C8-A12P.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b1aa1076-1638-4f73-95e6-7f46ac040fd8/nationwidechildrens.org_biospecimen.TCGA-C8-A12P.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0HX.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b1c465b5-8adb-41dd-a1b0-091db6bad4ff/nationwidechildrens.org_biospecimen.TCGA-BH-A0HX.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A0TU.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b25f3396-827a-47a1-9996-8fd48a522f04/nationwidechildrens.org_biospecimen.TCGA-AR-A0TU.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A1F2.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b2b79f67-c138-4367-ba81-56330552b54a/nationwidechildrens.org_biospecimen.TCGA-BH-A1F2.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A22B.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b313bd3c-9d11-4fc5-a36a-470d9f710021/nationwidechildrens.org_biospecimen.TCGA-E9-A22B.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0YD.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b3192f1c-e15f-431f-ae3d-0d5cf7e0a882/nationwidechildrens.org_biospecimen.TCGA-A2-A0YD.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-GM-A2D9.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b3275acb-adbb-4927-9542-c2041da388c1/nationwidechildrens.org_biospecimen.TCGA-GM-A2D9.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1JU.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b394a403-c616-4b3d-bbd3-05d0d2ffb224/nationwidechildrens.org_biospecimen.TCGA-D8-A1JU.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1Y0.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b39d7fca-459a-4868-93b6-9d36471fa3f8/nationwidechildrens.org_biospecimen.TCGA-D8-A1Y0.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-GI-A2C9.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b3a6dd5c-b69a-4c94-b619-265d27c27078/nationwidechildrens.org_biospecimen.TCGA-GI-A2C9.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A06T.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b3b5c159-d984-4cc9-bbe9-baa89eb2486c/nationwidechildrens.org_biospecimen.TCGA-A8-A06T.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A125.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b3cb086a-5338-47ee-9425-d82ec6e4e289/nationwidechildrens.org_biospecimen.TCGA-AO-A125.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AC-A3OD.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b403ecb2-cbba-4da1-a507-9d46a92282e7/nationwidechildrens.org_biospecimen.TCGA-AC-A3OD.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0AY.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b4175ada-7767-47c2-9a11-659bf775affd/nationwidechildrens.org_biospecimen.TCGA-BH-A0AY.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0SX.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b41c67b1-d2fc-4e7e-a610-f9deeb3a303a/nationwidechildrens.org_biospecimen.TCGA-A2-A0SX.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E2-A3DX.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b4793468-4359-4111-80e4-6ce44020a0e4/nationwidechildrens.org_biospecimen.TCGA-E2-A3DX.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1N4.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b48137a1-d23a-437b-a69c-05fe5b9a7130/nationwidechildrens.org_biospecimen.TCGA-E9-A1N4.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A22D.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b4fb5b6c-2f1f-4b37-a0c2-331bd3b64696/nationwidechildrens.org_biospecimen.TCGA-E9-A22D.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AC-A3BB.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b5092647-a624-42db-a543-e20d2ac60c9e/nationwidechildrens.org_biospecimen.TCGA-AC-A3BB.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A0JC.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b5143b8e-a55d-4de8-a385-bc7b41054f30/nationwidechildrens.org_biospecimen.TCGA-AO-A0JC.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A27E.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b55aabb6-2323-41a6-a796-b7d9eb551fe4/nationwidechildrens.org_biospecimen.TCGA-D8-A27E.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A0A1.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b5865754-1fae-42a2-b8a6-c9b9245b6b94/nationwidechildrens.org_biospecimen.TCGA-A8-A0A1.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A0J4.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b5afbe90-4117-4ee3-aabc-73561d95ed4f/nationwidechildrens.org_biospecimen.TCGA-AO-A0J4.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A0J5.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b5b2a967-789c-4f2f-951b-2b39bffec8af/nationwidechildrens.org_biospecimen.TCGA-AO-A0J5.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A1AU.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b615bb8f-b772-4571-9def-9bde523fa0f5/nationwidechildrens.org_biospecimen.TCGA-AR-A1AU.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A1-A0SJ.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b61afc57-cc03-4701-bcce-ca10dfeecfd8/nationwidechildrens.org_biospecimen.TCGA-A1-A0SJ.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0BG.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b6c481e7-e4fa-42f0-9321-6e85b1167a73/nationwidechildrens.org_biospecimen.TCGA-BH-A0BG.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-OL-A5RZ.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b6d760f8-535f-4100-a689-c637825469e5/nationwidechildrens.org_biospecimen.TCGA-OL-A5RZ.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A4Z1.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b7eaa8e9-5f8d-4d27-8a80-e8ec6b78e4a7/nationwidechildrens.org_biospecimen.TCGA-D8-A4Z1.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0ES.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b83b3d30-cfb0-4800-83e9-b41455a27de1/nationwidechildrens.org_biospecimen.TCGA-A2-A0ES.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-JL-A3YW.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b85523c4-7621-40b9-a47b-cf3bf4273eeb/nationwidechildrens.org_biospecimen.TCGA-JL-A3YW.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0CO.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b87b3a17-b9f1-48f1-b1b4-e8a70dd85640/nationwidechildrens.org_biospecimen.TCGA-A2-A0CO.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1N8.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b8a9e7fb-db41-4f12-9b05-65710f82c10e/nationwidechildrens.org_biospecimen.TCGA-E9-A1N8.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A12G.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b8b55b86-e63d-482e-9d72-938ba66efe51/nationwidechildrens.org_biospecimen.TCGA-AO-A12G.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1XS.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b8c05308-6d09-4cfd-bf5a-1e472967cbd1/nationwidechildrens.org_biospecimen.TCGA-D8-A1XS.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A092.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b8c2cf58-bb2f-454c-ae2d-3dacfb4fd71c/nationwidechildrens.org_biospecimen.TCGA-A8-A092.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A1JG.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b8d4d937-9d30-4d0d-9825-ff76cb91a03f/nationwidechildrens.org_biospecimen.TCGA-D8-A1JG.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A1AI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b908c1df-12f7-47b4-bdc3-a81b81a27c53/nationwidechildrens.org_biospecimen.TCGA-AR-A1AI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A42V.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/b9b9093d-1d97-496f-b420-94d1ebf97e87/nationwidechildrens.org_biospecimen.TCGA-BH-A42V.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0C7.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/ba9b9866-30a4-48e2-9ae7-16c4877eecfb/nationwidechildrens.org_biospecimen.TCGA-BH-A0C7.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0HO.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/baa42aff-7f8a-4f60-a040-b0023495b50a/nationwidechildrens.org_biospecimen.TCGA-BH-A0HO.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A08J.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/babf6de0-9670-4d13-871a-344243960693/nationwidechildrens.org_biospecimen.TCGA-A8-A08J.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AC-A3W6.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bad66638-3d39-49b3-9d6a-7084ed0b5513/nationwidechildrens.org_biospecimen.TCGA-AC-A3W6.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-OL-A5RW.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/badc7b46-c08f-48df-a113-f3b81cddbf4d/nationwidechildrens.org_biospecimen.TCGA-OL-A5RW.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A0A4.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bb07e741-d556-43ed-8d84-e5c1de04d3bf/nationwidechildrens.org_biospecimen.TCGA-A8-A0A4.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AO-A0JI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bb85ff9d-f0e3-4fcc-bbc7-77e32a0423c5/nationwidechildrens.org_biospecimen.TCGA-AO-A0JI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E2-A1L8.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bb98de87-cd2d-40cd-999f-d510f7023cdd/nationwidechildrens.org_biospecimen.TCGA-E2-A1L8.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A0AD.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bc4690f0-25e2-49c4-9b60-3e2ce4361218/nationwidechildrens.org_biospecimen.TCGA-A8-A0AD.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0DH.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bc836b3d-701f-4b6f-8efc-3f42ec214cd1/nationwidechildrens.org_biospecimen.TCGA-BH-A0DH.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0BA.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bcab9b9d-ee95-4eed-a7cd-6cf66dfd6b0c/nationwidechildrens.org_biospecimen.TCGA-BH-A0BA.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A0YJ.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bd4e1896-a233-4a35-85de-afa19fa31fe2/nationwidechildrens.org_biospecimen.TCGA-A2-A0YJ.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A3QA.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bd6e2974-eb8b-4ae5-8106-be3527423e94/nationwidechildrens.org_biospecimen.TCGA-E9-A3QA.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-3C-AALI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bd93a912-d8d0-484f-a77b-aa7c1fd848ab/nationwidechildrens.org_biospecimen.TCGA-3C-AALI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-EW-A1P0.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bdb38047-7e97-41ac-848d-0219a6201db7/nationwidechildrens.org_biospecimen.TCGA-EW-A1P0.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1NE.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bde502fa-9582-407f-a9d8-4070fca8fa21/nationwidechildrens.org_biospecimen.TCGA-E9-A1NE.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E2-A1B6.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bde57c34-4890-4ece-96aa-612411f61917/nationwidechildrens.org_biospecimen.TCGA-E2-A1B6.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1NI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/be292f45-54ac-4856-8102-c9aa3556265c/nationwidechildrens.org_biospecimen.TCGA-E9-A1NI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0BO.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/be6e0f11-57d4-4436-bb87-67ad04ca8b61/nationwidechildrens.org_biospecimen.TCGA-BH-A0BO.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A08O.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/be87f452-c7dd-4b24-ad2b-e26ca183409d/nationwidechildrens.org_biospecimen.TCGA-A8-A08O.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-C8-A1HI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bea3a6f5-7844-4540-94c0-6d7f57f01141/nationwidechildrens.org_biospecimen.TCGA-C8-A1HI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AC-A7VC.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bef4ea26-002a-4005-9b77-93b129208ee9/nationwidechildrens.org_biospecimen.TCGA-AC-A7VC.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A04Y.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bfa68bfa-b294-474c-9ed3-b7a429f5abbe/nationwidechildrens.org_biospecimen.TCGA-A2-A04Y.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A0EI.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bfd0eb6f-0679-4aec-bdc6-4b89551b8d14/nationwidechildrens.org_biospecimen.TCGA-BH-A0EI.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-BH-A42T.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/bffdb624-1dcb-494a-8abf-598687e7f4ba/nationwidechildrens.org_biospecimen.TCGA-BH-A42T.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E2-A14P.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c083b504-33f7-40c5-a180-985a665f80b2/nationwidechildrens.org_biospecimen.TCGA-E2-A14P.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-E9-A1R0.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c11673c0-2704-43b6-afea-d6f445bb4a66/nationwidechildrens.org_biospecimen.TCGA-E9-A1R0.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A8-A079.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c13708e3-ea17-41fd-b39d-14ae74f4fb48/nationwidechildrens.org_biospecimen.TCGA-A8-A079.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-D8-A13Z.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c1397eb9-32ad-4db0-8d3e-9a3a006bd366/nationwidechildrens.org_biospecimen.TCGA-D8-A13Z.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-A2-A3XX.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c15f4b88-ea95-4cd1-a2fa-e1812cfc7bc2/nationwidechildrens.org_biospecimen.TCGA-A2-A3XX.xml	Not analyzed - may be unsupported format or error during analysis
nationwidechildrens.org_biospecimen.TCGA-AR-A24Z.xml	data/sources/tcga/open-access/biospecimen/TCGA-BRCA/c173a1ab-aaa2-4cc4-80cd-d63eaeca45b4/nationwidechildrens.org_biospecimen.TCGA-AR-A24Z.xml	Not analyzed - may be unsupported format or error during analysis
